TimeISO,MAC,Name,sampleTimeFine,status,qw,qx,qy,qz,roll,pitch,yaw,ax,ay,az,gx,gy,gz,mx,my,mz
2025-07-24T15:38:56.130467,D4:22:CD:00:62:50,lw,30188188,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.161900,D4:22:CD:00:62:50,lw,30188355,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.161900,D4:22:CD:00:62:50,lw,30188522,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.193869,D4:22:CD:00:62:50,lw,30188688,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.193869,D4:22:CD:00:62:50,lw,30188855,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.225237,D4:22:CD:00:62:50,lw,30189022,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.225237,D4:22:CD:00:62:50,lw,30189188,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.259405,D4:22:CD:00:62:50,lw,30189355,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.259405,D4:22:CD:00:62:50,lw,30189522,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.288532,D4:22:CD:00:62:50,lw,30189688,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.320580,D4:22:CD:00:62:50,lw,30189855,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.320580,D4:22:CD:00:62:50,lw,30190022,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.351692,D4:22:CD:00:62:50,lw,30190188,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.351692,D4:22:CD:00:62:50,lw,30190355,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.383544,D4:22:CD:00:62:50,lw,30190522,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.383544,D4:22:CD:00:62:50,lw,30190688,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.415522,D4:22:CD:00:62:50,lw,30190855,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.415522,D4:22:CD:00:62:50,lw,30191022,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.431310,D4:22:CD:00:62:50,lw,30191188,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.465539,D4:22:CD:00:62:50,lw,30191355,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.465539,D4:22:CD:00:62:50,lw,30191522,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.495515,D4:22:CD:00:62:50,lw,30191689,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.495515,D4:22:CD:00:62:50,lw,30191855,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.529119,D4:22:CD:00:62:50,lw,30192022,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.529119,D4:22:CD:00:62:50,lw,30192189,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.559762,D4:22:CD:00:62:50,lw,30192355,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.559762,D4:22:CD:00:62:50,lw,30192522,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.593819,D4:22:CD:00:62:50,lw,30192689,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.593819,D4:22:CD:00:62:50,lw,30192855,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.623612,D4:22:CD:00:62:50,lw,30193022,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.655263,D4:22:CD:00:62:50,lw,30193189,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.655263,D4:22:CD:00:62:50,lw,30193355,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.687592,D4:22:CD:00:62:50,lw,30193522,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.687592,D4:22:CD:00:62:50,lw,30193689,0,,,,,,,,,,,,,,,,
