TimeISO,MAC,Name,sampleTimeFine,status,qw,qx,qy,qz,roll,pitch,yaw,ax,ay,az,gx,gy,gz,mx,my,mz
2025-07-24T15:38:55.907602,D4:22:CD:00:62:FD,h,30185990,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.923567,D4:22:CD:00:62:FD,h,30186157,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.923567,D4:22:CD:00:62:FD,h,30186323,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.955483,D4:22:CD:00:62:FD,h,30186490,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.955483,D4:22:CD:00:62:FD,h,30186657,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.986965,D4:22:CD:00:62:FD,h,30186823,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.986965,D4:22:CD:00:62:FD,h,30186990,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.020026,D4:22:CD:00:62:FD,h,30187157,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.020026,D4:22:CD:00:62:FD,h,30187323,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.051012,D4:22:CD:00:62:FD,h,30187490,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.083033,D4:22:CD:00:62:FD,h,30187657,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.083033,D4:22:CD:00:62:FD,h,30187823,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.098694,D4:22:CD:00:62:FD,h,30187990,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.098694,D4:22:CD:00:62:FD,h,30188157,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.130467,D4:22:CD:00:62:FD,h,30188323,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.130467,D4:22:CD:00:62:FD,h,30188490,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.161900,D4:22:CD:00:62:FD,h,30188657,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.161900,D4:22:CD:00:62:FD,h,30188823,0,,,,,,,,,,,,,,,,
